year,month,hou,首迁期,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计,1000hPa_air,925hPa_air,850hPa_air,1000hPa_omega,925hPa_omega,850hPa_omega,1000hPa_rhum,925hPa_rhum,850hPa_rhum,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2001,3,1,2001-05-21 00:00:00,0,0,0,11.8237597942352,9.22125573158264,4.83250726312399,0.0075229883193969,0.0308980703353882,0.0536104679107666,73.3000144958496,52.3250104904175,41.7750051498413,3.02187525877902,6.03230039627746,8.5271945648432,250.906018184483,271.656200806023,287.794048781634,9,10,11
2001,3,2,2001-05-21 00:00:00,0,0,0,9.71250476837158,6.24250805266202,3.39125211238861,-0.0187145709991455,-0.0173269987106323,-0.0242019414901733,78.7750146865845,65.3500122070313,51.2250078201294,2.87036288149391,4.24153742950859,5.20334196655705,202.64658180942,231.625450212957,230.2994759834,8,9,9
2001,3,3,2001-05-21 00:00:00,0,0,0,13.7375003814697,11.0050082445145,8.46250629425049,-0.0151771306991577,-0.0106020212173462,-0.0098520517349243,84.1000152587891,73.9000143051148,63.2875108718872,3.17857303577607,5.05949853656105,6.74438858244234,117.23066506158,195.156982739313,208.429073619836,5,8,8
2001,3,4,2001-05-21 00:00:00,0,0,0,14.1687595367432,10.9600100517273,9.12250702381134,-0.0176019430160522,-0.0072520732879638,-0.0146020889282227,91.4125152587891,86.1875146865845,72.3250123977661,1.98766720412612,3.24559077199418,6.95057581746216,203.324302987835,251.011494226463,264.001232598219,8,9,10
2001,3,5,2001-05-21 00:00:00,0,0,0,17.0225040435791,14.5087589263916,11.6812564611435,-0.0255270957946777,-0.028777003288269,-0.0331146001815796,90.9125152587891,83.1875144958496,68.3750110626221,2.71616539755069,4.45354478556707,5.28252340375094,151.81479322862,179.694281167483,206.940809986302,6,7,8
2001,3,6,2001-05-21 00:00:00,0,0,0,13.0625057220459,9.76667581001917,6.93750549356143,-0.0081894596417745,0.0061646501223246,0.016560435295105,85.7708485921224,73.8125147819519,54.8750098546346,3.2711685833687,4.79236397618423,5.06222574779573,98.39712697273,123.802858695568,300.99920236269,4,5,11
2001,4,1,2001-05-21 00:00:00,0,0,0,15.3925037384033,12.0875064611435,10.1299991607666,-0.0163896322250366,-0.0040645122528076,-0.0149770736694336,91.2750152587891,86.3000152587891,70.4125131607056,3.05872007948516,4.56242954053828,4.75166156080845,104.106084032558,141.794367189819,203.200882873101,4,6,8
2001,4,2,2001-05-21 00:00:00,0,0,0,16.9625080108643,13.7887561798096,10.9787601232529,-0.0256019830703735,-0.0351520776748657,-0.0460394382476807,92.9500152587891,89.2750152587891,74.0375150680542,3.25918933765975,4.23604080868192,2.52305198844813,39.9163733784764,70.903515023168,141.685351872555,2,3,6
2001,4,3,2001-05-21 00:00:00,0,0,0,14.5450046539307,10.9137545347214,6.86875475347042,0.005810546875,0.0335479974746704,0.0567480325698853,79.5000150680542,67.450013923645,52.0000093460083,2.62168586742525,3.92838519211003,4.66266083483849,189.303049315292,210.931126783532,296.659321033167,7,8,11
2001,4,4,2001-05-21 00:00:00,0,0,0,19.7837543487549,16.6000034332275,13.5400104522705,-0.0198645353317261,-0.026764440536499,-0.050664496421814,91.8875152587891,86.7500152587891,78.8625144958496,2.50022170796638,4.02125568829013,3.76325628025136,118.548726051055,148.783990211457,190.712734193914,5,6,7
2001,4,5,2001-05-21 00:00:00,0,0,0,14.9012577056885,10.9787509918213,9.18250298500061,-0.0113645553588867,0.0024729490280151,0.0032855510711669,90.2750152587891,82.0750137329102,72.3750129699707,3.61205802552637,5.9377736683534,5.31285262670096,51.898310534129,91.1149532089605,162.802736587196,3,4,6
2001,4,6,2001-05-21 00:00:00,0,0,0,20.0950061798096,16.7900089263916,14.0162570953369,-0.0033645153045654,0.0022228717803955,-0.0185395240783691,92.7500152587891,86.7125150680542,81.8125144958496,2.97608316004884,6.0490485140338,7.63095434711422,217.86105968073,243.925786384914,260.990914498632,8,9,10
2001,5,1,2001-05-21 00:00:00,0,0,0,21.0575031280518,17.5300067901611,14.0012546539307,-0.0177021026611328,-0.0234770059585571,-0.0332769870758057,88.9000152587891,82.7125152587891,70.2000137329102,2.30585013836968,3.22886242126513,3.8209459571039,111.902544120059,145.341346758658,261.211094114507,5,6,10
2001,5,2,2001-05-21 00:00:00,0,0,0,20.0200077056885,16.5450077056885,13.2025058746338,-0.0130645513534546,0.0033854722976684,0.0025604248046875,92.5125152587891,85.7000148773193,78.3125133514404,2.58843118499055,3.77575925459946,4.08956306182898,42.8153787029188,35.2900718122241,209.605815401938,2,2,8
2001,5,3,2001-05-21 00:00:00,0,0,0,22.1262531280518,19.4787601470947,15.6587497711182,-0.0223021030426025,-0.0102644443511963,-0.0098394393920898,81.1000150680542,63.1375122070312,52.6625093460083,2.8209641676842,4.75951779448677,5.80708525702129,62.1931637903446,77.2058918116421,127.871643365732,3,4,5
2001,5,4,2001-05-21 00:00:00,0,0,0,24.197505569458,20.6850040435791,16.402502822876,-0.0223644256591797,-0.0255269765853882,-0.0403269529342651,90.7250152587891,82.4250152587891,74.9250152587891,1.39513329108205,2.30046458657166,3.20633134071276,161.767531464566,201.304261918475,236.4810440137,6,8,9
2001,5,5,2001-05-21 00:00:00,0,2,2,25.0000034332275,22.5425037384033,17.7425037384033,-0.0140895128250122,-0.0133020639419556,-0.0116645812988281,87.2250152587891,68.6250152587891,60.8750137329102,1.47916110071369,2.25865983731011,3.67358910379245,153.071585352278,187.082475138928,314.506789340775,6,7,11
2001,5,6,2001-05-21 00:00:00,0,0,0,22.1260458628337,18.3312549591064,15.0239658355713,-0.0270645221074422,-0.0162938038508097,-0.0016062060991923,91.6458485921224,84.7604319254557,76.0520984331767,3.06549617133558,4.95200402607842,4.02824531353,40.2718147540155,59.0881925680186,68.3781029244452,2,3,3
2001,6,1,2001-05-21 00:00:00,0,6,6,22.3337574005127,18.2925052642822,14.6712558746338,-0.0005895614624023,0.0081855535507202,-0.0042395114898681,91.4125152587891,84.0500152587891,75.5250129699707,2.00426873105313,3.8904811702949,5.66891857332483,166.252737275842,177.036717318746,177.788432857477,7,7,7
2001,6,2,2001-05-21 00:00:00,0,3,3,24.5125095367432,21.2187519073486,17.4350086212158,-0.0176395416259766,-0.0311020135879517,-0.0610645294189453,95.4125152587891,88.6500152587891,85.2750152587891,2.12736316454138,3.07739023847026,4.24287759600528,123.072321362476,183.007773685678,238.154294981379,5,7,9
2001,6,3,2001-05-21 00:00:00,955,60,1015,23.7400074005127,20.3387546539307,16.7450092315674,-0.019039511680603,-0.0258143901824951,-0.038639497756958,96.1375152587891,88.7750152587891,79.1125146865845,1.69613997660385,2.79404027486927,3.15659486589919,134.503369516046,228.940319205145,241.671649706614,5,9,9
2001,6,4,2001-05-21 00:00:00,71,5,76,26.2800098419189,23.6712558746338,19.8200061798096,-0.0103271961212158,-0.007339596748352,-0.0254769325256348,94.1375152587891,82.1750152587891,74.9250152587891,3.4403664028484,6.12500309061393,6.40946180880831,151.315685812736,175.645790519538,193.343126315349,6,7,7
