year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计,1000hPa_air,925hPa_air,850hPa_air,1000hPa_omega,925hPa_omega,850hPa_omega,1000hPa_rhum,925hPa_rhum,850hPa_rhum,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2000,11,5,,,,15.915004324913,12.3150042772293,10.9575029850006,0.0011979341506958,0.0322979927062988,0.0381604433059692,87.3500152587891,82.6500152587891,60.2125095367432,5.21554350772554,5.58709123091482,2.19395769234702,53.5432234511479,81.4265531716108,177.710387681116,3.0,4.0,7.0
2000,11,6,,,,17.7175022125244,13.7300113677979,11.3850070476532,-0.0239145040512085,-0.024114465713501,-0.0093394756317138,90.1500152587891,90.1250152587891,82.2625148773193,4.47246094387648,4.98551520772219,2.82760162421868,104.061701956672,124.844529659272,189.833073262966,4.0,5.0,7.0
2000,12,1,,,,14.715002822876,10.5387560844421,7.7025041103363,0.0153604507446289,0.0326855182647705,0.0445980548858643,85.8375152587891,84.0750152587891,76.9000141143799,5.3937243314862,6.24394563821648,2.52219462172137,26.8909486897824,43.6052740352976,160.270503530603,2.0,2.0,6.0
2000,12,2,,,,17.1862598419189,13.9850070953369,10.0325014829636,0.0005855321884155,0.0056979179382324,0.01942298412323,84.0125152587891,72.6500152587891,67.2625141143799,3.84403444859345,4.07639816779853,1.84698651731099,48.4721785179054,79.9435274534709,233.06594645995,3.0,4.0,9.0
2000,12,3,,,,11.7487612962723,7.71125807762146,6.37250679135323,-0.0004894256591796,-0.0090020418167114,-0.0227520227432251,91.7875152587891,93.0500152587891,85.2125150680542,6.54257013322673,7.78244857008239,4.62496432082657,29.677821875894,61.6351426813727,113.936925013206,2.0,3.0,5.0
2000,12,4,,,,15.9962512969971,12.8237552165985,10.5175082206726,-0.0084519624710083,-0.0355395317077637,-0.0502646446228027,92.9375152587891,90.9250152587891,85.4125152587891,5.4146250755018,5.40880416527978,3.38282527523939,34.3590132109358,68.3521431274262,219.739087431851,2.0,3.0,8.0
2000,12,5,,,,12.131253361702,8.73375418186188,7.3662522315979,0.0129230260848999,0.0442103624343872,0.0457979917526245,81.6125150680542,72.2750135421753,42.6750061035156,4.72568630143543,5.70925158631893,3.3307005344621,35.333782643359,48.3898530376339,175.604471607901,2.0,3.0,7.0
2000,12,6,,,,13.8708400726318,9.80208891630173,6.36771933237712,-0.0136790672938029,-0.0083977977434794,0.0028937061627705,85.3750152587891,85.4270985921224,73.5312644640605,5.77979848795083,7.29539512154726,4.59570451843364,37.3860117655175,58.7555249601602,90.5331968349396,2.0,3.0,4.0
2001,1,1,,,,13.5800098419189,9.43125483989716,6.82875361442566,-0.0225394010543823,-0.0334894180297852,-0.0532645225524902,86.1125148773193,86.5250152587891,75.8375127792358,4.36033076403333,5.31533481132068,2.8982627654524,56.8723779842189,86.7176619954595,155.999863852336,3.0,4.0,6.0
2001,1,2,,,,13.8875079631805,10.1024996578693,8.54000266194344,0.0013729333877563,0.0122730255126953,0.0092480659484863,85.4250152587891,83.6875152587891,73.9625148773193,3.55039318801772,3.94733073794635,4.25394573453277,82.0727733413949,93.5751443576464,255.226887495446,4.0,4.0,10.0
